"GEO_ID","NAME","B25058_001E","B25058_001M",
"Geography","Geographic Area Name","Estimate!!Median contract rent","Margin of Error!!Median contract rent",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","1205","71",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","1471","91",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","1976","279",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","1703","196",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","1453","74",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","1509","235",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1350","78",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","1504","155",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","2131","231",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","1183","344",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","1544","204",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","1704","310",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","1633","207",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","2167","221",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","2031","444",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1820","207",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","1486","235",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","1708","89",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","1840","111",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1469","207",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","2286","168",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","1756","289",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","1834","73",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","1680","100",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","1471","124",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","2078","139",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","815","536",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","1556","225",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","1788","106",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","1949","122",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","1791","294",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","1591","98",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","1937","111",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","2274","171",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","2196","184",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","1965","128",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","2121","155",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","2120","204",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","2435","195",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","2472","1281",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","866","34",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","1408","123",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1058","115",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","1096","167",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","926","123",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1193","297",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","1634","1024",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","890","286",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","982","86",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","1214","194",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","1050","80",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","851","58",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","932","74",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","1100","64",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","1069","77",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","1129","120",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","2095","1887",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","1375","1018",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","2600","1798",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","1017","138",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","404","245",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","969","303",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","1116","64",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","1094","65",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","1020","82",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","1081","87",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","1065","95",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","909","149",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","1038","84",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","937","67",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","1101","180",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","1108","73",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","967","71",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","1200","180",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","963","44",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","1071","88",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","964","62",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","921","51",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","1158","171",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","1014","123",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","977","183",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","1231","318",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","884","67",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","890","85",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","1033","102",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","940","67",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","991","139",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","1121","102",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","930","99",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","997","65",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","932","79",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","999","185",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","1044","91",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","1236","141",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","951","55",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","1111","69",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","1191","159",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","1081","98",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","1510","203",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","1334","66",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","949","96",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","893","53",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","-","**",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","977","120",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","1065","213",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","1082","162",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","1122","143",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","930","593",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","1080","329",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","918","510",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","1206","312",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","865","38",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","1050","165",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","1112","89",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","781","69",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","973","70",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","808","113",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","985","208",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","1012","87",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","995","110",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","1000","343",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","913","177",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","927","92",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","935","57",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","860","47",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","851","23",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","857","57",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","929","51",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","1000","168",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","939","76",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","925","60",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","891","72",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","1034","142",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","888","64",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","775","125",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","1213","268",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","965","33",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","1035","90",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","995","91",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","1033","113",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","1080","157",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","1212","116",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","1100","141",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","1429","216",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","1306","207",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","1610","237",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","1466","281",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","1358","78",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","1209","124",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","1212","162",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","1054","92",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","991","172",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","1026","81",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","1103","81",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","1162","81",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","1496","184",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","1143","248",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","1546","169",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","922","476",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","1736","95",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","1826","170",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","1309","185",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","1134","120",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","1120","112",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","1000","102",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","1236","198",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","1125","177",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","974","94",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","1031","205",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","875","60",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","641","97",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","870","92",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","965","95",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","838","234",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","1101","129",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","762","79",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","876","41",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","811","87",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","1462","264",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","1517","408",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","2231","370",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","1629","267",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","1274","428",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","1094","263",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","1091","76",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","1287","143",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","1376","73",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","1446","218",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","2133","170",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","2161","221",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","2127","322",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","1595","163",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","1566","571",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","1591","202",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","1719","133",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","1388","97",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","1531","95",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","1412","80",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","1245","106",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","1081","109",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","1520","295",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","1369","68",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","1391","103",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","1417","120",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","1459","182",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","1642","113",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","1536","374",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","2077","141",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","822","96",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","872","58",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","881","71",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","909","278",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","859","71",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","832","39",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","879","133",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","641","233",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","859","78",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","894","261",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","868","73",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","474","380",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","866","111",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","1041","162",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","985","115",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","831","99",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","745","103",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","781","64",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","694","98",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","885","115",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","817","76",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","851","50",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","577","44",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","892","256",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","786","189",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","736","162",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","878","197",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","946","71",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","852","70",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","928","72",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","821","299",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","739","65",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","500","388",
"1400000US17031271200","Census Tract 2712, Cook County, Illinois","643","167",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","550","278",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","786","95",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","876","224",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","726","159",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","2151","117",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","1105","85",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","502","370",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","420","93",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","1850","44",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1574","132",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","1306","101",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1507","127",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","911","286",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","958","115",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","830","76",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","865","125",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","863","98",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","864","60",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","893","71",
"1400000US17031292500","Census Tract 2925, Cook County, Illinois","870","64",
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","674","68",
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","766","71",
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","643","33",
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","674","24",
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","616","35",
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","632","65",
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","644","67",
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","665","36",
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","680","37",
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","694","110",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","749","91",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","655","34",
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","636","55",
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","1419","255",
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","992","108",
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","1192","104",
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","928","70",
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","909","139",
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","912","145",
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","820","70",
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","868","37",
"1400000US17031320101","Census Tract 3201.01, Cook County, Illinois","2318","69",
"1400000US17031320102","Census Tract 3201.02, Cook County, Illinois","2488","335",
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","2357","161",
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","1964","125",
"1400000US17031330101","Census Tract 3301.01, Cook County, Illinois","2780","135",
"1400000US17031330102","Census Tract 3301.02, Cook County, Illinois","2062","214",
"1400000US17031330103","Census Tract 3301.03, Cook County, Illinois","1699","93",
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","736","356",
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","534","272",
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","873","100",
