"GEO_ID","NAME","B25077_001E","B25077_001M",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","172700","31179",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","189000","40290",
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","156800","19358",
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","271100","28633",
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","440600","87518",
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","294700","94106",
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","287700","37901",
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","378300","146768",
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","246700","101682",
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","279000","91084",
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","240200","32793",
"1400000US17031320101","Census Tract 3201.01, Cook County, Illinois","560500","113089",
"1400000US17031320102","Census Tract 3201.02, Cook County, Illinois","-","**",
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","714600","229887",
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","377700","49353",
"1400000US17031330101","Census Tract 3301.01, Cook County, Illinois","616900","206564",
"1400000US17031330102","Census Tract 3301.02, Cook County, Illinois","390400","61232",
"1400000US17031330103","Census Tract 3301.03, Cook County, Illinois","362700","31539",
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","474000","38865",
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","346300","25038",
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","247500","210154",
"1400000US17031340500","Census Tract 3405, Cook County, Illinois","413900","71691",
"1400000US17031340600","Census Tract 3406, Cook County, Illinois","-","**",
"1400000US17031350100","Census Tract 3501, Cook County, Illinois","-","**",
"1400000US17031350400","Census Tract 3504, Cook County, Illinois","-","**",
"1400000US17031351000","Census Tract 3510, Cook County, Illinois","214100","43055",
"1400000US17031351100","Census Tract 3511, Cook County, Illinois","-","**",
"1400000US17031351400","Census Tract 3514, Cook County, Illinois","272200","39844",
"1400000US17031351500","Census Tract 3515, Cook County, Illinois","-","**",
"1400000US17031360200","Census Tract 3602, Cook County, Illinois","187500","49260",
"1400000US17031380100","Census Tract 3801, Cook County, Illinois","282800","110159",
"1400000US17031380200","Census Tract 3802, Cook County, Illinois","307800","177816",
"1400000US17031380600","Census Tract 3806, Cook County, Illinois","230000","37579",
"1400000US17031381200","Census Tract 3812, Cook County, Illinois","165400","141462",
"1400000US17031381400","Census Tract 3814, Cook County, Illinois","170000","31482",
"1400000US17031381500","Census Tract 3815, Cook County, Illinois","220000","64798",
"1400000US17031381700","Census Tract 3817, Cook County, Illinois","-","**",
"1400000US17031381800","Census Tract 3818, Cook County, Illinois","300900","204787",
"1400000US17031381900","Census Tract 3819, Cook County, Illinois","195400","74236",
"1400000US17031390100","Census Tract 3901, Cook County, Illinois","407400","51982",
"1400000US17031390200","Census Tract 3902, Cook County, Illinois","290300","49233",
"1400000US17031390300","Census Tract 3903, Cook County, Illinois","620600","399838",
"1400000US17031390400","Census Tract 3904, Cook County, Illinois","305200","101236",
"1400000US17031390500","Census Tract 3905, Cook County, Illinois","488200","223530",
"1400000US17031390600","Census Tract 3906, Cook County, Illinois","433300","64248",
"1400000US17031390700","Census Tract 3907, Cook County, Illinois","147800","57141",
"1400000US17031400300","Census Tract 4003, Cook County, Illinois","231500","47123",
"1400000US17031400400","Census Tract 4004, Cook County, Illinois","217600","113589",
"1400000US17031400500","Census Tract 4005, Cook County, Illinois","81700","56854",
"1400000US17031400800","Census Tract 4008, Cook County, Illinois","-","**",
"1400000US17031410100","Census Tract 4101, Cook County, Illinois","202100","31959",
"1400000US17031410200","Census Tract 4102, Cook County, Illinois","277900","54397",
"1400000US17031410500","Census Tract 4105, Cook County, Illinois","261400","127080",
"1400000US17031410600","Census Tract 4106, Cook County, Illinois","381800","111256",
"1400000US17031410700","Census Tract 4107, Cook County, Illinois","283200","50085",
"1400000US17031410800","Census Tract 4108, Cook County, Illinois","173100","81207",
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","343700","32276",
"1400000US17031411000","Census Tract 4110, Cook County, Illinois","198800","103285",
"1400000US17031411100","Census Tract 4111, Cook County, Illinois","582900","135451",
"1400000US17031411200","Census Tract 4112, Cook County, Illinois","565600","250111",
"1400000US17031420100","Census Tract 4201, Cook County, Illinois","513900","292219",
"1400000US17031420200","Census Tract 4202, Cook County, Illinois","144600","47742",
"1400000US17031420300","Census Tract 4203, Cook County, Illinois","236700","62566",
"1400000US17031420400","Census Tract 4204, Cook County, Illinois","166000","75237",
"1400000US17031420500","Census Tract 4205, Cook County, Illinois","145300","62678",
"1400000US17031420600","Census Tract 4206, Cook County, Illinois","213200","20283",
"1400000US17031420700","Census Tract 4207, Cook County, Illinois","118800","11021",
"1400000US17031420800","Census Tract 4208, Cook County, Illinois","245800","62679",
"1400000US17031421200","Census Tract 4212, Cook County, Illinois","97500","44789",
"1400000US17031430101","Census Tract 4301.01, Cook County, Illinois","137500","59200",
"1400000US17031430102","Census Tract 4301.02, Cook County, Illinois","119500","47791",
"1400000US17031430200","Census Tract 4302, Cook County, Illinois","506300","65604",
"1400000US17031430300","Census Tract 4303, Cook County, Illinois","179900","22232",
"1400000US17031430400","Census Tract 4304, Cook County, Illinois","154800","39376",
"1400000US17031430500","Census Tract 4305, Cook County, Illinois","222700","12182",
"1400000US17031430600","Census Tract 4306, Cook County, Illinois","271800","39996",
"1400000US17031430700","Census Tract 4307, Cook County, Illinois","143100","17196",
"1400000US17031430800","Census Tract 4308, Cook County, Illinois","219900","27578",
"1400000US17031430900","Census Tract 4309, Cook County, Illinois","174500","93143",
"1400000US17031431200","Census Tract 4312, Cook County, Illinois","187700","29122",
"1400000US17031431301","Census Tract 4313.01, Cook County, Illinois","116700","25144",
"1400000US17031431302","Census Tract 4313.02, Cook County, Illinois","265700","96013",
"1400000US17031431400","Census Tract 4314, Cook County, Illinois","66900","32347",
"1400000US17031440101","Census Tract 4401.01, Cook County, Illinois","-","**",
"1400000US17031440102","Census Tract 4401.02, Cook County, Illinois","159700","19612",
"1400000US17031440201","Census Tract 4402.01, Cook County, Illinois","248700","42638",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","162200","13952",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","180200","14816",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","165000","13262",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","126600","60703",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","126000","47833",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","154400","35386",
"1400000US17031450300","Census Tract 4503, Cook County, Illinois","153600","9604",
"1400000US17031460100","Census Tract 4601, Cook County, Illinois","78300","40487",
"1400000US17031460200","Census Tract 4602, Cook County, Illinois","75600","6281",
"1400000US17031460301","Census Tract 4603.01, Cook County, Illinois","125500","19491",
"1400000US17031460302","Census Tract 4603.02, Cook County, Illinois","133100","19322",
"1400000US17031460400","Census Tract 4604, Cook County, Illinois","152000","19980",
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","170700","22803",
"1400000US17031460800","Census Tract 4608, Cook County, Illinois","108800","33968",
"1400000US17031461000","Census Tract 4610, Cook County, Illinois","192900","105151",
"1400000US17031470100","Census Tract 4701, Cook County, Illinois","102600","21875",
"1400000US17031480100","Census Tract 4801, Cook County, Illinois","154300","12217",
"1400000US17031480200","Census Tract 4802, Cook County, Illinois","180600","48005",
"1400000US17031480300","Census Tract 4803, Cook County, Illinois","186500","46402",
"1400000US17031480400","Census Tract 4804, Cook County, Illinois","185700","22223",
"1400000US17031480500","Census Tract 4805, Cook County, Illinois","169900","32154",
"1400000US17031490200","Census Tract 4902, Cook County, Illinois","149700","14149",
"1400000US17031490500","Census Tract 4905, Cook County, Illinois","161700","28404",
"1400000US17031490600","Census Tract 4906, Cook County, Illinois","129300","31762",
"1400000US17031490700","Census Tract 4907, Cook County, Illinois","125700","17364",
"1400000US17031490800","Census Tract 4908, Cook County, Illinois","124000","31977",
"1400000US17031490901","Census Tract 4909.01, Cook County, Illinois","118800","15188",
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","154600","5971",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","89400","7270",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","125800","17479",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","108500","19934",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","83700","2621",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","157500","17682",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","130900","12043",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","144600","58420",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","160100","16197",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","98000","11247",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","111400","4675",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","88500","5475",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","153100","33741",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","105200","20267",
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","119500","11083",
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","138400","6508",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","131000","8659",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","122500","8311",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","90800","11463",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","80900","16759",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","117100","9760",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","135300","32450",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","121100","40349",
"1400000US17031530502","Census Tract 5305.02, Cook County, Illinois","132800","5478",
"1400000US17031530503","Census Tract 5305.03, Cook County, Illinois","115000","6572",
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","120300","17061",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","85600","44160",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","94500","6539",
"1400000US17031550100","Census Tract 5501, Cook County, Illinois","155600","10549",
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","153700","5869",
"1400000US17031560100","Census Tract 5601, Cook County, Illinois","180600","16459",
"1400000US17031560200","Census Tract 5602, Cook County, Illinois","166400","22625",
"1400000US17031560300","Census Tract 5603, Cook County, Illinois","199300","11479",
"1400000US17031560400","Census Tract 5604, Cook County, Illinois","196400","11337",
"1400000US17031560700","Census Tract 5607, Cook County, Illinois","231900","16859",
"1400000US17031560800","Census Tract 5608, Cook County, Illinois","213200","35017",
"1400000US17031560900","Census Tract 5609, Cook County, Illinois","257700","13281",
"1400000US17031561000","Census Tract 5610, Cook County, Illinois","246000","15629",
"1400000US17031561100","Census Tract 5611, Cook County, Illinois","244500","13508",
"1400000US17031570100","Census Tract 5701, Cook County, Illinois","208300","20679",
"1400000US17031570200","Census Tract 5702, Cook County, Illinois","201600","17324",
"1400000US17031570300","Census Tract 5703, Cook County, Illinois","207400","31500",
"1400000US17031570400","Census Tract 5704, Cook County, Illinois","175000","42213",
"1400000US17031570500","Census Tract 5705, Cook County, Illinois","216900","16911",
"1400000US17031580100","Census Tract 5801, Cook County, Illinois","268500","27513",
"1400000US17031580200","Census Tract 5802, Cook County, Illinois","168600","14795",
"1400000US17031580300","Census Tract 5803, Cook County, Illinois","175600","23526",
"1400000US17031580400","Census Tract 5804, Cook County, Illinois","214600","21822",
"1400000US17031580501","Census Tract 5805.01, Cook County, Illinois","188000","24176",
"1400000US17031580502","Census Tract 5805.02, Cook County, Illinois","177600","50586",
"1400000US17031580600","Census Tract 5806, Cook County, Illinois","179100","35604",
"1400000US17031580700","Census Tract 5807, Cook County, Illinois","184000","16569",
"1400000US17031580800","Census Tract 5808, Cook County, Illinois","197600","38261",
"1400000US17031590500","Census Tract 5905, Cook County, Illinois","264700","41173",
"1400000US17031590600","Census Tract 5906, Cook County, Illinois","175000","47057",
"1400000US17031590700","Census Tract 5907, Cook County, Illinois","316800","41081",
"1400000US17031600400","Census Tract 6004, Cook County, Illinois","347500","45207",
"1400000US17031600600","Census Tract 6006, Cook County, Illinois","346800","40159",
"1400000US17031600700","Census Tract 6007, Cook County, Illinois","326500","51595",
"1400000US17031600900","Census Tract 6009, Cook County, Illinois","281600","18695",
"1400000US17031610300","Census Tract 6103, Cook County, Illinois","178000","20171",
"1400000US17031610400","Census Tract 6104, Cook County, Illinois","132100","39817",
"1400000US17031610800","Census Tract 6108, Cook County, Illinois","221100","57396",
"1400000US17031611200","Census Tract 6112, Cook County, Illinois","121400","80629",
"1400000US17031611300","Census Tract 6113, Cook County, Illinois","101400","61513",
"1400000US17031611400","Census Tract 6114, Cook County, Illinois","114200","14010",
"1400000US17031611500","Census Tract 6115, Cook County, Illinois","111800","19316",
"1400000US17031611600","Census Tract 6116, Cook County, Illinois","91600","56842",
"1400000US17031611700","Census Tract 6117, Cook County, Illinois","94000","27488",
"1400000US17031611800","Census Tract 6118, Cook County, Illinois","114200","12200",
"1400000US17031611900","Census Tract 6119, Cook County, Illinois","-","**",
"1400000US17031612000","Census Tract 6120, Cook County, Illinois","115700","15349",
"1400000US17031612100","Census Tract 6121, Cook County, Illinois","130400","60352",
"1400000US17031612200","Census Tract 6122, Cook County, Illinois","158900","41771",
"1400000US17031620100","Census Tract 6201, Cook County, Illinois","213800","14389",
"1400000US17031620200","Census Tract 6202, Cook County, Illinois","185600","12764",
"1400000US17031620300","Census Tract 6203, Cook County, Illinois","186000","24676",
"1400000US17031620400","Census Tract 6204, Cook County, Illinois","184600","11214",
"1400000US17031630300","Census Tract 6303, Cook County, Illinois","174300","21109",
"1400000US17031630400","Census Tract 6304, Cook County, Illinois","160200","19572",
"1400000US17031630500","Census Tract 6305, Cook County, Illinois","172600","32180",
"1400000US17031630600","Census Tract 6306, Cook County, Illinois","156700","5786",
"1400000US17031630800","Census Tract 6308, Cook County, Illinois","170000","21520",
"1400000US17031630900","Census Tract 6309, Cook County, Illinois","183200","24986",
"1400000US17031640100","Census Tract 6401, Cook County, Illinois","225400","27646",
"1400000US17031640300","Census Tract 6403, Cook County, Illinois","222200","11409",
"1400000US17031640400","Census Tract 6404, Cook County, Illinois","246600","19874",
"1400000US17031640500","Census Tract 6405, Cook County, Illinois","243200","33638",
"1400000US17031640600","Census Tract 6406, Cook County, Illinois","229300","24947",
"1400000US17031640700","Census Tract 6407, Cook County, Illinois","184000","21548",
"1400000US17031640800","Census Tract 6408, Cook County, Illinois","214300","12487",
"1400000US17031650100","Census Tract 6501, Cook County, Illinois","176600","11343",
"1400000US17031650200","Census Tract 6502, Cook County, Illinois","209800","17673",
"1400000US17031650301","Census Tract 6503.01, Cook County, Illinois","220300","16523",
"1400000US17031650302","Census Tract 6503.02, Cook County, Illinois","182600","14207",
"1400000US17031650400","Census Tract 6504, Cook County, Illinois","179900","9783",
"1400000US17031650500","Census Tract 6505, Cook County, Illinois","187600","11759",
"1400000US17031660301","Census Tract 6603.01, Cook County, Illinois","159400","8561",
"1400000US17031660302","Census Tract 6603.02, Cook County, Illinois","150000","21451",
"1400000US17031660400","Census Tract 6604, Cook County, Illinois","154900","15005",
"1400000US17031660500","Census Tract 6605, Cook County, Illinois","185300","18928",
"1400000US17031660600","Census Tract 6606, Cook County, Illinois","161200","14518",
"1400000US17031660700","Census Tract 6607, Cook County, Illinois","97700","14991",
"1400000US17031660800","Census Tract 6608, Cook County, Illinois","156500","11057",
"1400000US17031660900","Census Tract 6609, Cook County, Illinois","175000","70226",
"1400000US17031661000","Census Tract 6610, Cook County, Illinois","157400","22062",
"1400000US17031661100","Census Tract 6611, Cook County, Illinois","158800","11504",
"1400000US17031670100","Census Tract 6701, Cook County, Illinois","161600","41293",
"1400000US17031670200","Census Tract 6702, Cook County, Illinois","114100","69587",
"1400000US17031670300","Census Tract 6703, Cook County, Illinois","-","**",
"1400000US17031670400","Census Tract 6704, Cook County, Illinois","96300","25953",
"1400000US17031670500","Census Tract 6705, Cook County, Illinois","91100","11572",
"1400000US17031670600","Census Tract 6706, Cook County, Illinois","87700","21766",
"1400000US17031670700","Census Tract 6707, Cook County, Illinois","96000","40012",
"1400000US17031670800","Census Tract 6708, Cook County, Illinois","133900","12346",
"1400000US17031670900","Census Tract 6709, Cook County, Illinois","125300","65748",
"1400000US17031671100","Census Tract 6711, Cook County, Illinois","67500","65070",
"1400000US17031671200","Census Tract 6712, Cook County, Illinois","108300","86417",
"1400000US17031671300","Census Tract 6713, Cook County, Illinois","72800","14150",
"1400000US17031671400","Census Tract 6714, Cook County, Illinois","151300","53682",
"1400000US17031671500","Census Tract 6715, Cook County, Illinois","96900","22429",
"1400000US17031671600","Census Tract 6716, Cook County, Illinois","107800","19177",
"1400000US17031671800","Census Tract 6718, Cook County, Illinois","85200","11567",
"1400000US17031671900","Census Tract 6719, Cook County, Illinois","94600","12186",
"1400000US17031672000","Census Tract 6720, Cook County, Illinois","107400","16092",
"1400000US17031680500","Census Tract 6805, Cook County, Illinois","84400","56147",
"1400000US17031680600","Census Tract 6806, Cook County, Illinois","-","**",
"1400000US17031680900","Census Tract 6809, Cook County, Illinois","154400","39860",
"1400000US17031681000","Census Tract 6810, Cook County, Illinois","95900","50415",
"1400000US17031681100","Census Tract 6811, Cook County, Illinois","65500","42835",
"1400000US17031681200","Census Tract 6812, Cook County, Illinois","84600","12588",
"1400000US17031681300","Census Tract 6813, Cook County, Illinois","99200","85349",
"1400000US17031681400","Census Tract 6814, Cook County, Illinois","87100","8986",
"1400000US17031690300","Census Tract 6903, Cook County, Illinois","115000","83430",
"1400000US17031690400","Census Tract 6904, Cook County, Illinois","172900","26211",
"1400000US17031690500","Census Tract 6905, Cook County, Illinois","156100","78775",
"1400000US17031690900","Census Tract 6909, Cook County, Illinois","184100","35254",
"1400000US17031691000","Census Tract 6910, Cook County, Illinois","176700","36159",
"1400000US17031691100","Census Tract 6911, Cook County, Illinois","132100","73044",
"1400000US17031691200","Census Tract 6912, Cook County, Illinois","114900","35071",
"1400000US17031691300","Census Tract 6913, Cook County, Illinois","161300","9974",
"1400000US17031691400","Census Tract 6914, Cook County, Illinois","141300","29171",
"1400000US17031691500","Census Tract 6915, Cook County, Illinois","135700","52508",
"1400000US17031700100","Census Tract 7001, Cook County, Illinois","166400","8758",
"1400000US17031700200","Census Tract 7002, Cook County, Illinois","178700","14638",
"1400000US17031700301","Census Tract 7003.01, Cook County, Illinois","187900","7826",
"1400000US17031700302","Census Tract 7003.02, Cook County, Illinois","222400","8963",
"1400000US17031700401","Census Tract 7004.01, Cook County, Illinois","184800","11218",
"1400000US17031700402","Census Tract 7004.02, Cook County, Illinois","175400","14605",
"1400000US17031700501","Census Tract 7005.01, Cook County, Illinois","173600","10235",
"1400000US17031700502","Census Tract 7005.02, Cook County, Illinois","194400","16629",
"1400000US17031710100","Census Tract 7101, Cook County, Illinois","98700","35053",
"1400000US17031710200","Census Tract 7102, Cook County, Illinois","137700","23104",
"1400000US17031710300","Census Tract 7103, Cook County, Illinois","123800","89115",
"1400000US17031710400","Census Tract 7104, Cook County, Illinois","133500","19904",
"1400000US17031710500","Census Tract 7105, Cook County, Illinois","138800","16222",
"1400000US17031710600","Census Tract 7106, Cook County, Illinois","109900","83546",
"1400000US17031710700","Census Tract 7107, Cook County, Illinois","142300","22670",
"1400000US17031710800","Census Tract 7108, Cook County, Illinois","142600","29342",
"1400000US17031710900","Census Tract 7109, Cook County, Illinois","165300","45931",
"1400000US17031711000","Census Tract 7110, Cook County, Illinois","162000","17504",
"1400000US17031711100","Census Tract 7111, Cook County, Illinois","163800","10829",
"1400000US17031711200","Census Tract 7112, Cook County, Illinois","154600","10259",
"1400000US17031711300","Census Tract 7113, Cook County, Illinois","155800","34271",
"1400000US17031711400","Census Tract 7114, Cook County, Illinois","156900","11076",
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","133800","17336",
"1400000US17031720100","Census Tract 7201, Cook County, Illinois","392200","21112",
"1400000US17031720200","Census Tract 7202, Cook County, Illinois","287600","22788",
"1400000US17031720300","Census Tract 7203, Cook County, Illinois","370900","20602",
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","260800","18015",
"1400000US17031720500","Census Tract 7205, Cook County, Illinois","294700","25468",
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","389600","35317",
"1400000US17031720700","Census Tract 7207, Cook County, Illinois","275400","13707",
"1400000US17031730100","Census Tract 7301, Cook County, Illinois","131800","22653",
"1400000US17031730201","Census Tract 7302.01, Cook County, Illinois","152200","42646",
"1400000US17031730202","Census Tract 7302.02, Cook County, Illinois","149700","19451",
"1400000US17031730300","Census Tract 7303, Cook County, Illinois","153900","27440",
"1400000US17031730400","Census Tract 7304, Cook County, Illinois","160100","35104",
"1400000US17031730500","Census Tract 7305, Cook County, Illinois","122300","14183",
"1400000US17031730600","Census Tract 7306, Cook County, Illinois","131500","25975",
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","148800","17119",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","245200","16583",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","285000","13910",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","243900","12132",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","259900","11653",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","156900","18090",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","194000","53709",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","285700","22058",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","251300","22602",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","214600","44580",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","125800","18568",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","170900","85039",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","326100","30522",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","158900","10408",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","281200","15031",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","253100","42716",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","258200","15133",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","241500","12211",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","25800","3361",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","279900","12807",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","299700","23599",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","374600","31341",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","228800","18910",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","287800","12143",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","319200","24464",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","1538100","94173",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","888600","108218",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","1096900","116426",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","1191900","154101",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","1072200","146302",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","1283200","176287",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","884900","60870",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","468000","58774",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","432800","28922",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","601900","55522",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","702200","39757",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","927800","95160",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","865600","94682",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","444400","50218",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","478300","53101",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","541200","37383",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","396300","47091",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","561200","40295",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","557400","35670",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","583800","34687",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","531600","41920",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","619800","37419",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","556400","69014",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","712100","99847",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","391200","30447",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","732500","90502",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","507400","48064",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","460200","31538",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","158800","10812",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","636000","53102",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","543400","101898",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","737700","138239",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","337600","86901",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","198600","11552",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","151900","19122",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","194700","12624",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","233700","16241",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","210100","25607",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","238600","16816",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","352400","24305",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","387200","34381",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","242400","17853",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","117600","13563",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","336100","6201",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","352500","23766",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","372900","16472",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","365400","13913",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","302500","20860",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","435300","34767",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","309100","51641",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","326400","26311",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","404800","23808",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","289200","15049",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","271700","62148",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","244300","23869",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","194900","57107",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","375800","40190",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","382600","16626",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","345000","22080",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","371800","25202",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","326900","32239",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","316900","54617",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","396600","31700",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","398200","37980",
